X,Y,FID,village,settlement,facility_type,facility_name,managing_organization,donor,altitude
36.7830412,-1.315421057,1512,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1712
36.78352014,-1.316006617,1513,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Daniel otieno,1698
36.78251842,-1.316874018,1514,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner) Community group,Taruri Self Help Group,1708
36.78264004,-1.316798246,1515,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1711
36.78493333,-1.314085,1516,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1738.7
36.78585833,-1.314815,1517,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Oliechi,1675.2
36.785985,-1.314413333,1518,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Micheal Onyango,1737.7
36.78595,-1.31437,1519,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1743.5
36.78654833,-1.314996667,1520,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Tosha,1714.6
36.78326,-1.316173333,1521,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Kyalo,1679.6
36.78381167,-1.316428333,1522,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1678.9
36.78280667,-1.3166,1523,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1786.7
36.783105,-1.31604,1524,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1786.9
36.77194314,-1.310101021,1525,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,NGO,Athi water works,1739
36.77301628,-1.308969003,1526,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,NGO,Ushirika,1758
36.77239643,-1.309482353,1527,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,National government,National government,1743
36.77302281,-1.310462868,1528,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Athi river water works,1756
36.77388741,-1.310762102,1529,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Nicofeli,1755
36.77432234,-1.31118698,1530,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Individual,1756
36.7714572,-1.30974668,1531,Kianda,Kibera,Flood light,NaN,County government,County government,1747
36.79575333,-1.314168333,1532,Laini saba,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1743.7
36.79479326,-1.31300641,1533,Laini saba,Kibera,Flood light,NaN,County government,NaN,1674
36.79504667,-1.313191667,1534,Laini saba,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1748.8
36.795175,-1.313471667,1535,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1748.8
36.79654333,-1.314903333,1536,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Kwa Njoroge,1622.4
36.79369833,-1.311996667,1537,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1726.8
36.79381167,-1.312405,1538,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1726.8
36.79743898,-1.31515493,1539,Laini saba,Kibera,Flood light,NaN,County government,County Government,1696
36.79628899,-1.31316235,1540,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NaN,1697
36.797605,-1.315606667,1541,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1760.5
36.79671667,-1.31492,1542,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/a,1646.4
36.796745,-1.313326667,1543,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1669.4
36.79783833,-1.31411,1544,Laini saba,Kibera,Flood light,NaN,County government,Government of Kenya,1716.1
36.78605167,-1.30833,1545,D.C village,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1760.2
36.79328667,-1.312606667,1546,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1726.8
36.79368,-1.311971667,1547,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Voice of Africa,1715.1
36.79414167,-1.313096667,1548,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1707.1
36.79506167,-1.313455,1549,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1717.9
36.79715167,-1.313153333,1550,Laini saba,Kibera,Flood light,NaN,County government,NaN,1713
36.79732,-1.313648333,1551,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1697.1
36.78258167,-1.307381667,1552,Toi Market,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1646.1
36.778155,-1.308673333,1553,Toi Market,Kibera,Flood light,NaN,Community group,County Government,1812
36.77924333,-1.31061,1554,Toi Market,Kibera,Flood light,NaN,County government,County  Government,1816.2
36.77965,-1.3068,1555,Toi Market,Kibera,Flood light,NaN,Community group,County Government,1780.8
36.78106333,-1.30747,1556,Toi Market,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1791.7
36.78142167,-1.307583333,1557,Toi Market,Kibera,Flood light,NaN,Community group,County  Government,1793.8
36.78202,-1.306435,1558,Toi Market,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,N/A,1646.5
36.78077167,-1.307396667,1559,Toi Market,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1755
36.77924,-1.307225,1560,Toi Market,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1745.5
36.77919333,-1.309328333,1561,Toi Market,Kibera,Flood light,NaN,No one,NaN,1768
36.77869667,-1.31014,1562,Toi Market,Kibera,Flood light,NaN,No one,NaN,1751.7
36.77792833,-1.309341667,1563,Toi Market,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1738.1
36.78227667,-1.30733,1564,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1792.1
36.78177,-1.307178333,1565,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1824.2
36.78102333,-1.30713,1566,Toi Market,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1787.3
36.78110167,-1.307376667,1567,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1787.5
36.77894833,-1.307053333,1568,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1780.2
36.77919167,-1.307773333,1569,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1757.4
36.77874667,-1.307988333,1570,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1757
36.7793,-1.308973333,1571,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1757.2
36.778225,-1.309698333,1572,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1635.4
36.77819833,-1.30852,1573,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1762.2
36.78198167,-1.307078333,1574,Toi Market,Kibera,Flood light,NaN,Community group,N/A,1797.9
36.77600359,-1.311066952,1575,Ayany estate,Kibera,Communal sanitation facility (eg toilet),NaN,Private company,ENEOS oil company,1762
36.77496138,-1.311961091,1576,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Joy spring educational centre,1747
36.79767,-1.314896667,1577,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1723.9
36.77463343,-1.31182189,1578,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1721
36.775295,-1.315433333,1579,soweto west,Kibera,Communal sanitation facility (eg toilet),NaN,Other,National Government,1855.7
36.77963667,-1.318146667,1580,Raila,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,None,1778.4
36.77755167,-1.316776667,1581,soweto west,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1763.6
36.77628,-1.316495,1582,soweto east,Kibera,Communal sanitation facility (eg toilet),NaN,No one,National Government,1762.2
36.77339667,-1.312733333,1583,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Athi Water,1837.6
36.77253667,-1.309481667,1584,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,National Government,1768.9
36.77241167,-1.309275,1585,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1768.9
36.77224333,-1.30862,1586,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1768.8
36.77221833,-1.309465,1587,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Baba Josh,1755.3
36.77312,-1.310551667,1588,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Athi Water,1741.5
36.77310833,-1.310158333,1589,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1741.6
36.77312,-1.308941667,1590,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,N/A,1799.4
36.773125,-1.308316667,1591,Kianda,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1795.8
36.79735833,-1.315211667,1592,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),JAHRE,1692.7
36.79686833,-1.315113333,1593,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),MAINA,1693.9
36.79683667,-1.313656667,1594,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),INDIVIDUAL,1713.9
36.79771167,-1.312375,1595,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),INDIVIDUAL,1670
36.78328763,-1.313528507,1596,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1712
36.78370136,-1.313640783,1597,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,National government,National governments,1705
36.78376271,-1.313582528,1598,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1718
36.78221818,-1.314557721,1599,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Tordo,1727
36.78147152,-1.314626411,1600,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NaN,1740
36.78153933,-1.314945552,1601,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Bushooo,1730
36.78214249,-1.315642255,1602,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Rafael,1726
36.78073383,-1.316088717,1603,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1721
36.78036821,-1.315657301,1604,Gatwekera,Kibera,Flood light,NaN,Individual (eg business owner),Ken Odede,1731
36.78068044,-1.315164194,1605,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1742
36.77916641,-1.316009383,1606,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,No one,N/A,1731
36.77955584,-1.315540164,1607,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NaN,1732
36.79206763,-1.312632973,1608,Lindi,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Kwa bridge,1699.399546
36.79555787,-1.314618601,1609,Lindi,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Markas,1690.881654
36.79371667,-1.311886667,1610,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1715.3
36.79375,-1.311975,1611,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1716
36.79381667,-1.312325,1612,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1714.9
36.79442667,-1.313028333,1613,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1700
36.79466333,-1.312978333,1614,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1708.1
36.79478667,-1.313288333,1615,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NYS,1679.5
36.79503833,-1.31342,1616,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1679.6
36.79449167,-1.313438333,1617,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,KDl,1698.8
36.79426167,-1.313396667,1618,Laini saba,Kibera,Juakali/ artisan shade / garage,NaN,Missing Values,NaN,1698.8
36.797455,-1.315031667,1619,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1736.4
36.79647333,-1.31399,1620,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1740.5
36.79689333,-1.314025,1621,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NYS,1733.9
36.79741833,-1.31311,1622,Laini saba,Kibera,Flood light,NaN,County government,County,1730.1
36.79742833,-1.313271667,1623,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1734
36.7974,-1.313016667,1624,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Nys,1726.3
36.79736333,-1.313525,1625,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1724.9
36.79786167,-1.31432,1626,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1724.9
36.79852,-1.312775,1627,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),5,1711.4
36.79834333,-1.312641667,1628,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Nys,1711.7
36.79818667,-1.312895,1629,Laini saba,Kibera,Communal kitchen,NaN,Community group,Umande Trust,1712.2
36.79560833,-1.313703333,1630,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NaN,1713.8
36.795915,-1.313848333,1631,Laini saba,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1713.3
36.79114,-1.315868333,1632,Lindi,Kibera,Water point,NaN,Individual (eg business owner),John,1744.6
36.79425667,-1.318123333,1633,Lindi,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,None,1899.7
36.79169,-1.315025,1634,Lindi,Kibera,Communal sanitation facility (eg toilet),NaN,No one,None,1733
36.79174037,-1.314954815,1635,Lindi,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,Savo Foundation,1715.411111
36.78313667,-1.31368,1636,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1751.2
36.78314167,-1.31364,1637,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1753.2
36.78366,-1.313543333,1638,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1753.1
36.78333333,-1.314361667,1639,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Judith  Awuor,1753
36.78112667,-1.31666,1640,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1744.4
36.77914167,-1.315951667,1641,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1749.5
36.77879,-1.31654,1642,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1749.1
36.77982667,-1.315508333,1643,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1714.5
36.78184667,-1.315248333,1644,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),N/A,1744.5
36.78291333,-1.314065,1645,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1723.1
36.782055,-1.314648333,1646,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1743.1
36.78153167,-1.314338333,1647,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Community group,NaN,1743.2
36.782035,-1.31531,1648,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),Everlyne Athieno,1784.8
36.780535,-1.315568333,1649,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1720.4
36.78034667,-1.315686667,1650,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1715.8
36.780835,-1.314973333,1651,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,Individual (eg business owner),NaN,1707.9
36.779175,-1.31612,1652,Gatwekera,Kibera,Communal sanitation facility (eg toilet),NaN,National government,Government,1711.9
